timestamp,X,Y,Z,v
1677963768602,16.447043798728977,0.653132301773406,1026,402
1677963768635,13.018889185050517,1.1714476131745346,1018,404
1677963768669,10.26084129310928,2.0728749893964085,1008,401
1677963768703,13.090846553657702,2.9886393373634057,1000,394
1677963768736,14.809572294144383,-2.7968106629770126,999,387
1677963768770,13.41634684498601,-2.2999026826795754,1004,382
1677963768803,12.160928000259734,-1.730842912660314,1011,380
1677963768837,10.041704448434327,-0.922686323583034,1019,384
1677963768870,12.103821499690616,-0.08316958352432356,1025,391
1677963768904,15.705485491085524,0.46156885454291185,1027,399
1677963768938,15.032875419600229,0.9237767513318068,1022,404
1677963768971,11.034432166789498,1.6559071824256597,1012,403
1677963769005,12.024356096043968,2.7132492133032384,1002,397
1677963769038,15.237369393233429,-2.9430447550012944,998,389
1677963769072,14.953776865888194,-2.4953097826928556,1001,383
1677963769106,12.98138162912772,-1.9610166840683871,1008,380
1677963769139,9.8792162456925,-1.14706510195059,1017,383
1677963769173,10.829940852253758,-0.3788531347178747,1023,388
1677963769206,14.618321803884932,0.27677240911505513,1027,396
1677963769240,15.664650739009806,0.6919349240123249,1025,402
1677963769274,12.663629364067651,1.2442647404820837,1017,404
1677963769307,11.266054433548444,2.3526499385978097,1005,400
1677963769341,13.938017617895165,-3.1411973576325187,999,392
1677963769374,15.59953429122107,-2.675852171321812,999,385
1677963769408,13.569574381345257,-2.1956596215636046,1005,381
1677963769442,11.005684187184928,-1.5651643462928988,1013,381
1677963769475,10.052946013309247,-0.6402401316425239,1021,386
1677963769509,13.099787146019912,0.07598963967330061,1026,393
1677963769542,16.17563770696387,0.5169492208976936,1027,400
1677963769576,13.91903047977563,1.0386758841341295,1020,404
1677963769610,10.74233734811837,1.946135837176726,1009,402
1677963769643,12.307851605776452,2.895826845519371,1001,395
1677963769677,14.502151986920504,-2.861753510615163,999,388
1677963769710,14.823981542779537,-2.400689929599973,1002,382
1677963769744,12.359781668191083,-1.8108016547060648,1010,380
1677963769778,9.47163456260623,-1.0069558885027239,1018,384
1677963769811,11.242310582703654,-0.17934940681905673,1024,390
1677963769845,15.286376084423818,0.40296322823403957,1027,398
1677963769878,14.903768973220036,0.8296552400959937,1023,403
1677963769912,11.045661009092054,1.4745027281833973,1014,403
1677963769946,11.605950507514324,2.598832476557479,1003,398
1677963769979,14.971819777780981,-3.0743819147058113,998,391
1677963770013,15.214481796264948,-2.587494094773629,1000,384
1677963770046,13.866085789319094,-2.0948093321362364,1006,380
1677963770080,10.215772072075781,-1.3675569008472035,1015,382
1677963770114,10.352520041270752,-0.5046560492138312,1022,387
1677963770147,14.202724067214387,0.14089583427242625,1027,394
1677963770181,16.447043798728977,0.653132301773406,1026,402
1677963770214,13.018889185050517,1.1714476131745346,1018,404
1677963770248,10.777796486305894,2.154297330238282,1007,401
1677963770282,14.079996326322776,2.9994604057856664,999,394
1677963770315,15.176773399482364,-2.7347583816947707,999,386
1677963770349,14.17777775071653,-2.2528961019824667,1004,381
1677963770382,11.045411603281405,-1.6558223753741255,1012,381
1677963770416,9.947299929534045,-0.7813836936286993,1020,385
1677963770450,12.103821499690616,-0.08316958352432356,1025,391
1677963770483,15.705485491085524,0.46156885454291185,1027,399
1677963770517,15.032875419600229,0.9237767513318068,1022,404
1677963770550,11.163992399734513,1.7452755514996992,1011,403
1677963770584,12.024356096043968,2.7132492133032384,1002,397
1677963770618,14.258379745538964,-2.9292106265077984,999,389
1677963770651,14.953776865888194,-2.4953097826928556,1001,383
1677963770685,12.98138162912772,-1.9610166840683871,1008,380
1677963770718,9.8792162456925,-1.14706510195059,1017,383
1677963770752,10.501266570255622,-0.2902632677316655,1023,389
1677963770786,14.92261079966207,0.34127920744043466,1027,397
1677963770819,16.320853638563573,0.7391321411144599,1025,403
1677963770853,12.170438561784811,1.4005495448834493,1015,404
1677963770886,11.34949491569005,2.477579733924353,1004,399
1677963770920,13.938017617895165,-3.1411973576325187,999,392
1677963770954,14.712900361421976,-2.6453242476369505,1000,385
1677963770987,13.569574381345257,-2.1956596215636046,1005,381
1677963771021,11.056629295142404,-1.4745985482933375,1014,381
1677963771054,10.052946013309247,-0.6402401316425239,1021,386
1677963771088,13.213379733712413,0.15152390782820263,1026,394
1677963771122,15.859264453342591,0.6030343557205581,1026,401
1677963771155,13.439324482829269,1.1028401777408074,1019,404
1677963771189,10.74233734811837,1.946135837176726,1009,402
1677963771222,13.280031784889113,2.914148549038789,1000,395
1677963771256,14.809572294144383,-2.7968106629770126,999,387
1677963771290,14.102283351387365,-2.3528102914950946,1003,382
1677963771323,12.160928000259734,-1.730842912660314,1011,380
1677963771357,10.041704448434327,-0.922686323583034,1019,384
1677963771390,12.227571884070827,-0.16475977414151916,1025,390
1677963771424,15.286376084423818,0.40296322823403957,1027,398
1677963771458,15.656031116581545,0.8727913031816618,1023,404
1677963771491,10.994665078374496,1.5651587017314064,1013,403
1677963771525,12.024356096043968,2.7132492133032384,1002,397
1677963771558,15.07204056331127,-3.00813525332661,998,390
1677963771592,14.953776865888194,-2.4953097826928556,1001,383
1677963771626,12.98138162912772,-1.9610166840683871,1008,380
1677963771659,10.463554174884953,-1.2738168861224413,1016,382
1677963771693,9.907757158972258,-0.4161916686010393,1022,388
1677963771726,14.618321803884932,0.27677240911505513,1027,396
1677963771760,15.664650739009806,0.6919349240123249,1025,402
1677963771793,12.663629364067651,1.2442647404820837,1017,404
1677963771827,11.266054433548444,2.3526499385978097,1005,400
1677963771861,13.973450391117057,3.0703624425055045,999,393
1677963771894,15.176773399482364,-2.7347583816947707,999,386
1677963771928,13.569574381345257,-2.1956596215636046,1005,381
1677963771961,11.005684187184928,-1.5651643462928988,1013,381
1677963771995,9.270261949069264,-0.7047261484676419,1020,386
1677963772029,13.099787146019912,0.07598963967330061,1026,393
1677963772062,16.17563770696387,0.5169492208976936,1027,400
1677963772096,14.452106297667198,0.9790136725230153,1021,404
1677963772129,10.417378683859374,1.8567059954545189,1010,402
1677963772163,12.307851605776452,2.895826845519371,1001,395
1677963772197,15.465718389702868,-2.8796133816922787,998,388
1677963772230,14.823981542779537,-2.400689929599973,1002,382
1677963772264,12.359781668191083,-1.8108016547060648,1010,380
1677963772297,9.47163456260623,-1.0069558885027239,1018,384
1677963772331,11.242310582703654,-0.17934940681905673,1024,390
1677963772365,15.286376084423818,0.40296322823403957,1027,398
1677963772398,15.596355232850561,0.7823381592095555,1024,403
1677963772432,11.045661009092054,1.4745027281833973,1014,403
1677963772465,11.605950507514324,2.598832476557479,1003,398
1677963772499,13.974238956039882,-3.0695758993366615,999,391
1677963772533,15.214481796264948,-2.587494094773629,1000,384
1677963772566,13.39374115245273,-2.030120732264609,1007,380
1677963772600,10.215772072075781,-1.3675569008472035,1015,382
1677963772633,10.352520041270752,-0.5046560492138312,1022,387
1677963772667,13.400835224102092,0.22535818218362125,1026,395
1677963772701,16.447043798728977,0.653132301773406,1026,402
1677963772734,13.018889185050517,1.1714476131745346,1018,404
1677963772768,10.777796486305894,2.154297330238282,1007,401
1677963772801,13.973450391117057,3.0703624425055045,999,393
1677963772835,15.176773399482364,-2.7347583816947707,999,386
1677963772869,14.17777775071653,-2.2528961019824667,1004,381
1677963772902,11.045411603281405,-1.6558223753741255,1012,381
1677963772936,9.947299929534045,-0.7813836936286993,1020,385
1677963772969,12.061984729414402,-0.0004567774034273689,1025,392
1677963773003,16.17563770696387,0.5169492208976936,1027,400
1677963773037,14.452106297667198,0.9790136725230153,1021,404
1677963773070,10.180655459501443,1.7623278627947705,1011,402
1677963773104,12.58857386148516,2.8187002706869224,1001,396
1677963773137,15.237369393233429,-2.9430447550012944,998,389
1677963773171,14.168253579637888,-2.4527918698576108,1002,383
1677963773205,12.63488171465026,-1.8877549710983255,1009,380
1677963773238,9.8792162456925,-1.14706510195059,1017,383
1677963773272,11.46300861561733,-0.2652930139606361,1024,389
1677963773305,14.92261079966207,0.34127920744043466,1027,397
1677963773339,15.596355232850561,0.7823381592095555,1024,403
1677963773373,12.170438561784811,1.4005495448834493,1015,404
1677963773406,11.34949491569005,2.477579733924353,1004,399
1677963773440,14.971819777780981,-3.0743819147058113,998,391
1677963773473,14.712900361421976,-2.6453242476369505,1000,385
1677963773507,13.009892998522716,-2.1332786819342298,1006,381
1677963773541,11.056629295142404,-1.4745985482933375,1014,381
1677963773574,10.052946013309247,-0.6402401316425239,1021,386
1677963773608,13.213379733712413,0.15152390782820263,1026,394
1677963773641,15.859264453342591,0.6030343557205581,1026,401
1677963773675,13.439324482829269,1.1028401777408074,1019,404
1677963773709,10.26084129310928,2.0728749893964085,1008,401
1677963773742,13.090846553657702,2.9886393373634057,1000,394
1677963773776,14.809572294144383,-2.7968106629770126,999,387
1677963773809,13.41634684498601,-2.2999026826795754,1004,382
1677963773843,12.160928000259734,-1.730842912660314,1011,380
1677963773876,10.041704448434327,-0.922686323583034,1019,384
1677963773910,12.103821499690616,-0.08316958352432356,1025,391
1677963773944,15.705485491085524,0.46156885454291185,1027,399
1677963773977,15.032875419600229,0.9237767513318068,1022,404
1677963774011,11.034432166789498,1.6559071824256597,1012,403
1677963774044,12.024356096043968,2.7132492133032384,1002,397
1677963774078,15.237369393233429,-2.9430447550012944,998,389
1677963774112,14.953776865888194,-2.4953097826928556,1001,383
1677963774145,12.98138162912772,-1.9610166840683871,1008,380
1677963774179,10.463554174884953,-1.2738168861224413,1016,382
1677963774212,10.829940852253758,-0.3788531347178747,1023,388
1677963774246,14.618321803884932,0.27677240911505513,1027,396
1677963774280,15.664650739009806,0.6919349240123249,1025,402
1677963774313,12.379157553255698,1.3208521127917585,1016,404
1677963774347,10.579933921505518,2.419296654375291,1005,399
1677963774380,13.938017617895165,-3.1411973576325187,999,392
1677963774414,15.59953429122107,-2.675852171321812,999,385
1677963774448,13.569574381345257,-2.1956596215636046,1005,381
1677963774481,11.005684187184928,-1.5651643462928988,1013,381
1677963774515,10.052946013309247,-0.6402401316425239,1021,386
1677963774548,13.099787146019912,0.07598963967330061,1026,393
1677963774582,16.692520359226904,0.5690518658539709,1027,401
1677963774616,13.91903047977563,1.0386758841341295,1020,404
1677963774649,10.74233734811837,1.946135837176726,1009,402
1677963774683,13.280031784889113,2.914148549038789,1000,395
1677963774716,14.809572294144383,-2.7968106629770126,999,387
1677963774750,14.823981542779537,-2.400689929599973,1002,382
1677963774784,12.359781668191083,-1.8108016547060648,1010,380
1677963774817,9.47163456260623,-1.0069558885027239,1018,384
1677963774851,11.242310582703654,-0.17934940681905673,1024,390
1677963774884,15.286376084423818,0.40296322823403957,1027,398
1677963774918,14.903768973220036,0.8296552400959937,1023,403
1677963774952,10.994665078374496,1.5651587017314064,1013,403
1677963774985,11.605950507514324,2.598832476557479,1003,398
1677963775019,15.07204056331127,-3.00813525332661,998,390
1677963775052,15.214481796264948,-2.587494094773629,1000,384
1677963775086,13.39374115245273,-2.030120732264609,1007,380
1677963775120,10.215772072075781,-1.3675569008472035,1015,382
1677963775153,10.829940852253758,-0.3788531347178747,1023,388
1677963775187,14.377285962436869,0.2098152974109015,1027,395
1677963775220,15.664650739009806,0.6919349240123249,1025,402
1677963775254,12.663629364067651,1.2442647404820837,1017,404
1677963775288,10.585270400033501,2.2855622536037092,1006,400
1677963775321,13.973450391117057,3.0703624425055045,999,393
1677963775355,15.176773399482364,-2.7347583816947707,999,386
1677963775388,14.17777775071653,-2.2528961019824667,1004,381
1677963775422,11.045411603281405,-1.6558223753741255,1012,381
1677963775456,9.947299929534045,-0.7813836936286993,1020,385
1677963775489,13.061984633078355,-0.00042180741988599957,1026,392
1677963775523,16.17563770696387,0.5169492208976936,1027,400
1677963775556,14.452106297667198,0.9790136725230153,1021,404
1677963775590,10.417378683859374,1.8567059954545189,1010,402
1677963775624,12.58857386148516,2.8187002706869224,1001,396
1677963775657,14.502151986920504,-2.861753510615163,999,388
1677963775691,14.823981542779537,-2.400689929599973,1002,382
1677963775724,12.63488171465026,-1.8877549710983255,1009,380
1677963775758,10.330676675383055,-1.058711915028255,1018,383
1677963775792,11.46300861561733,-0.2652930139606361,1024,389
1677963775825,14.92261079966207,0.34127920744043466,1027,397
1677963775859,15.596355232850561,0.7823381592095555,1024,403
1677963775892,12.041412203061148,1.482487329535159,1014,404
1677963775926,11.34949491569005,2.477579733924353,1004,399
1677963775960,14.971819777780981,-3.0743819147058113,998,391
1677963775993,15.59953429122107,-2.675852171321812,999,385
1677963776027,13.009892998522716,-2.1332786819342298,1006,381
1677963776060,10.215772072075781,-1.3675569008472035,1015,382
1677963776094,10.052946013309247,-0.6402401316425239,1021,386
1677963776128,13.213379733712413,0.15152390782820263,1026,394
1677963776161,15.859264453342591,0.6030343557205581,1026,401
1677963776195,13.018889185050517,1.1714476131745346,1018,404
1677963776228,10.777796486305894,2.154297330238282,1007,401
1677963776262,13.090846553657702,2.9886393373634057,1000,394
1677963776296,14.809572294144383,-2.7968106629770126,999,387
1677963776329,14.102283351387365,-2.3528102914950946,1003,382
1677963776363,12.160928000259734,-1.730842912660314,1011,380
